"Continent","Country","INDICATOR","Indicator","MEASURE","Measure","INEQUALITY","Inequality","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EU","Latvia","WL_EWLH","Employees working very long hours","L","Value","TOT","Total","PC","Percentage","0","Units",,,1.27,,
"EU","Russia","WL_EWLH","Employees working very long hours","L","Value","TOT","Total","PC","Percentage","0","Units",,,0.14,,
"EU","Slovenia","WL_EWLH","Employees working very long hours","L","Value","TOT","Total","PC","Percentage","0","Units",,,4.39,,
"AF","South Africa","WL_EWLH","Employees working very long hours","L","Value","TOT","Total","PC","Percentage","0","Units",,,18.12,,
"OECD","OECD - Total","WL_EWLH","Employees working very long hours","L","Value","TOT","Total","PC","Percentage","0","Units",,,11.01,,
"OC","Australia","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,19.17,,
"EU","Austria","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,10.01,,
"EU","Belgium","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,6.81,,
"NA","Canada","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,5.91,,
"EU","Czech Republic","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,8.63,,
"EU","Denmark","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,3.72,,
"EU","Finland","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,5.72,,
"EU","France","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,10.38,,
"EU","Germany","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,6.41,,
"EU","Greece","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,8.31,,
"EU","Hungary","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,4.24,,
"EU","Iceland","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,23.94,,
"EU","Ireland","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,8.25,,
"EU","Italy","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,5.65,,
"EU","Luxembourg","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,5.52,,
"NA","Mexico","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,35.53,,
"EU","Netherlands","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,0.73,,
"OC","New Zealand","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,21.37,,
"EU","Norway","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,4.39,,
"EU","Poland","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,9.24,,
"EU","Portugal","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,11.29,,
"EU","Slovak Republic","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,6.04,,
"EU","Spain","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,5.73,,
"EU","Sweden","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,1.54,,
"EU","Switzerland","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,0.45,,
"EU","Turkey","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,36.01,,
"EU","United Kingdom","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,17.66,,
"NA","United States","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,15.21,,
"SA","Brazil","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,9.15,,
"SA","Chile","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,12.75,,
"EU","Estonia","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,3.72,,
"AS","Israel","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,23.29,,
"EU","Latvia","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,1.7,,
"EU","Russia","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,0.23,,
"EU","Slovenia","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,6.2,,
"AF","South Africa","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,22.08,,
"OECD","OECD - Total","WL_EWLH","Employees working very long hours","L","Value","MN","Men","PC","Percentage","0","Units",,,15.3,,
"OC","Australia","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,6.31,,
"EU","Austria","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,3.1,,
"EU","Belgium","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,2.55,,
"NA","Canada","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,1.42,,
"EU","Czech Republic","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,2.21,,
"EU","Denmark","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,0.89,,
"EU","Finland","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,1.92,,
"EU","France","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,4.92,,
"EU","Germany","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,1.92,,
"EU","Greece","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,4.11,,
"EU","Hungary","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,1.66,,
"EU","Iceland","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,5.6,,
"EU","Ireland","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,2.28,,
"EU","Italy","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,2.25,,
"EU","Luxembourg","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,1.88,,
"NA","Mexico","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,17.61,,
"EU","Netherlands","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,0.09,,
"OC","New Zealand","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,8.63,,
"EU","Norway","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,1.34,,
"EU","Poland","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,2.28,,
"EU","Portugal","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,5.46,,
"EU","Slovak Republic","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,2.04,,
"EU","Spain","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,2.15,,
"EU","Sweden","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,0.59,,
"EU","Switzerland","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,0.29,,
"EU","Turkey","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,24.48,,
"EU","United Kingdom","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,6.56,,
"NA","United States","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,6.67,,
"SA","Brazil","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,4.74,,
"SA","Chile","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,5.48,,
"EU","Estonia","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,1.17,,
"AS","Israel","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,7.08,,
"EU","Latvia","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,0.87,,
"EU","Russia","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,0.05,,
"EU","Slovenia","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,2.41,,
"AF","South Africa","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,13.32,,
"OECD","OECD - Total","WL_EWLH","Employees working very long hours","L","Value","WMN","Women","PC","Percentage","0","Units",,,6.05,,
"OC","Australia","WL_TNOW","Time devoted to leisure and personal care","L","Value","TOT","Total","HOUR","Hours","0","Units",,,14.35,,
"EU","Austria","WL_TNOW","Time devoted to leisure and personal care","L","Value","TOT","Total","HOUR","Hours","0","Units",,,14.55,,
"EU","Belgium","WL_TNOW","Time devoted to leisure and personal care","L","Value","TOT","Total","HOUR","Hours","0","Units",,,15.7,,
"NA","Canada","WL_TNOW","Time devoted to leisure and personal care","L","Value","TOT","Total","HOUR","Hours","0","Units",,,14.56,,
"EU","Denmark","WL_TNOW","Time devoted to leisure and personal care","L","Value","TOT","Total","HOUR","Hours","0","Units",,,15.87,,
"EU","Finland","WL_TNOW","Time devoted to leisure and personal care","L","Value","TOT","Total","HOUR","Hours","0","Units",,,15.17,,
"EU","France","WL_TNOW","Time devoted to leisure and personal care","L","Value","TOT","Total","HOUR","Hours","0","Units",,,16.36,,
"EU","Germany","WL_TNOW","Time devoted to leisure and personal care","L","Value","TOT","Total","HOUR","Hours","0","Units",,,15.62,,
"EU","Italy","WL_TNOW","Time devoted to leisure and personal care","L","Value","TOT","Total","HOUR","Hours","0","Units",,,16.47,,
"AS","Korea","WL_TNOW","Time devoted to leisure and personal care","L","Value","TOT","Total","HOUR","Hours","0","Units",,,14.7,,
"OC","New Zealand","WL_TNOW","Time devoted to leisure and personal care","L","Value","TOT","Total","HOUR","Hours","0","Units",,,14.87,,
"EU","Norway","WL_TNOW","Time devoted to leisure and personal care","L","Value","TOT","Total","HOUR","Hours","0","Units",,,15.56,,
"EU","Poland","WL_TNOW","Time devoted to leisure and personal care","L","Value","TOT","Total","HOUR","Hours","0","Units",,,14.42,,
"EU","Spain","WL_TNOW","Time devoted to leisure and personal care","L","Value","TOT","Total","HOUR","Hours","0","Units",,,15.93,,
"EU","Sweden","WL_TNOW","Time devoted to leisure and personal care","L","Value","TOT","Total","HOUR","Hours","0","Units",,,15.18,,
"EU","Turkey","WL_TNOW","Time devoted to leisure and personal care","L","Value","TOT","Total","HOUR","Hours","0","Units",,,14.79,,
"EU","United Kingdom","WL_TNOW","Time devoted to leisure and personal care","L","Value","TOT","Total","HOUR","Hours","0","Units",,,14.92,,
"NA","United States","WL_TNOW","Time devoted to leisure and personal care","L","Value","TOT","Total","HOUR","Hours","0","Units",,,14.44,,
"EU","Estonia","WL_TNOW","Time devoted to leisure and personal care","L","Value","TOT","Total","HOUR","Hours","0","Units",,,14.9,,
"EU","Latvia","WL_TNOW","Time devoted to leisure and personal care","L","Value","TOT","Total","HOUR","Hours","0","Units",,,13.83,,
"EU","Slovenia","WL_TNOW","Time devoted to leisure and personal care","L","Value","TOT","Total","HOUR","Hours","0","Units",,,14.75,,
"AF","South Africa","WL_TNOW","Time devoted to leisure and personal care","L","Value","TOT","Total","HOUR","Hours","0","Units",,,14.92,,
"OECD","OECD - Total","WL_TNOW","Time devoted to leisure and personal care","L","Value","TOT","Total","HOUR","Hours","0","Units",,,14.98,,
"OC","Australia","WL_TNOW","Time devoted to leisure and personal care","L","Value","MN","Men","HOUR","Hours","0","Units",,,14.37,,
"EU","Austria","WL_TNOW","Time devoted to leisure and personal care","L","Value","MN","Men","HOUR","Hours","0","Units",,,14.72,,
"EU","Belgium","WL_TNOW","Time devoted to leisure and personal care","L","Value","MN","Men","HOUR","Hours","0","Units",,,15.78,,
"NA","Canada","WL_TNOW","Time devoted to leisure and personal care","L","Value","MN","Men","HOUR","Hours","0","Units",,,14.64,,
"EU","Denmark","WL_TNOW","Time devoted to leisure and personal care","L","Value","MN","Men","HOUR","Hours","0","Units",,,15.81,,
"EU","Finland","WL_TNOW","Time devoted to leisure and personal care","L","Value","MN","Men","HOUR","Hours","0","Units",,,15.28,,
"EU","France","WL_TNOW","Time devoted to leisure and personal care","L","Value","MN","Men","HOUR","Hours","0","Units",,,16.66,,
"EU","Germany","WL_TNOW","Time devoted to leisure and personal care","L","Value","MN","Men","HOUR","Hours","0","Units",,,15.65,,
"EU","Italy","WL_TNOW","Time devoted to leisure and personal care","L","Value","MN","Men","HOUR","Hours","0","Units",,,16.95,,
"AS","Korea","WL_TNOW","Time devoted to leisure and personal care","L","Value","MN","Men","HOUR","Hours","0","Units",,,15.05,,
"OC","New Zealand","WL_TNOW","Time devoted to leisure and personal care","L","Value","MN","Men","HOUR","Hours","0","Units",,,14.83,,
"EU","Norway","WL_TNOW","Time devoted to leisure and personal care","L","Value","MN","Men","HOUR","Hours","0","Units",,,15.48,,
"EU","Poland","WL_TNOW","Time devoted to leisure and personal care","L","Value","MN","Men","HOUR","Hours","0","Units",,,14.67,,
"EU","Spain","WL_TNOW","Time devoted to leisure and personal care","L","Value","MN","Men","HOUR","Hours","0","Units",,,16.17,,
"EU","Sweden","WL_TNOW","Time devoted to leisure and personal care","L","Value","MN","Men","HOUR","Hours","0","Units",,,15.12,,
"EU","Turkey","WL_TNOW","Time devoted to leisure and personal care","L","Value","MN","Men","HOUR","Hours","0","Units",,,14.97,,
"EU","United Kingdom","WL_TNOW","Time devoted to leisure and personal care","L","Value","MN","Men","HOUR","Hours","0","Units",,,14.97,,
"NA","United States","WL_TNOW","Time devoted to leisure and personal care","L","Value","MN","Men","HOUR","Hours","0","Units",,,14.48,,
"EU","Estonia","WL_TNOW","Time devoted to leisure and personal care","L","Value","MN","Men","HOUR","Hours","0","Units",,,15.33,,
"EU","Latvia","WL_TNOW","Time devoted to leisure and personal care","L","Value","MN","Men","HOUR","Hours","0","Units",,,14.2,,
"EU","Slovenia","WL_TNOW","Time devoted to leisure and personal care","L","Value","MN","Men","HOUR","Hours","0","Units",,,15.27,,
"AF","South Africa","WL_TNOW","Time devoted to leisure and personal care","L","Value","MN","Men","HOUR","Hours","0","Units",,,15.02,,
"OECD","OECD - Total","WL_TNOW","Time devoted to leisure and personal care","L","Value","MN","Men","HOUR","Hours","0","Units",,,15.04,,
"OC","Australia","WL_TNOW","Time devoted to leisure and personal care","L","Value","WMN","Women","HOUR","Hours","0","Units",,,14.33,,
"EU","Austria","WL_TNOW","Time devoted to leisure and personal care","L","Value","WMN","Women","HOUR","Hours","0","Units",,,14.32,,
"EU","Belgium","WL_TNOW","Time devoted to leisure and personal care","L","Value","WMN","Women","HOUR","Hours","0","Units",,,15.51,,
"NA","Canada","WL_TNOW","Time devoted to leisure and personal care","L","Value","WMN","Women","HOUR","Hours","0","Units",,,14.46,,
"EU","Denmark","WL_TNOW","Time devoted to leisure and personal care","L","Value","WMN","Women","HOUR","Hours","0","Units",,,15.94,,
"EU","Finland","WL_TNOW","Time devoted to leisure and personal care","L","Value","WMN","Women","HOUR","Hours","0","Units",,,15.04,,
"EU","France","WL_TNOW","Time devoted to leisure and personal care","L","Value","WMN","Women","HOUR","Hours","0","Units",,,15.99,,
"EU","Germany","WL_TNOW","Time devoted to leisure and personal care","L","Value","WMN","Women","HOUR","Hours","0","Units",,,15.57,,
"EU","Italy","WL_TNOW","Time devoted to leisure and personal care","L","Value","WMN","Women","HOUR","Hours","0","Units",,,15.52,,
"AS","Korea","WL_TNOW","Time devoted to leisure and personal care","L","Value","WMN","Women","HOUR","Hours","0","Units",,,14,,
"OC","New Zealand","WL_TNOW","Time devoted to leisure and personal care","L","Value","WMN","Women","HOUR","Hours","0","Units",,,14.95,,
"EU","Norway","WL_TNOW","Time devoted to leisure and personal care","L","Value","WMN","Women","HOUR","Hours","0","Units",,,15.65,,
"EU","Poland","WL_TNOW","Time devoted to leisure and personal care","L","Value","WMN","Women","HOUR","Hours","0","Units",,,14.08,,
"EU","Spain","WL_TNOW","Time devoted to leisure and personal care","L","Value","WMN","Women","HOUR","Hours","0","Units",,,15.48,,
"EU","Sweden","WL_TNOW","Time devoted to leisure and personal care","L","Value","WMN","Women","HOUR","Hours","0","Units",,,15.23,,
"EU","Turkey","WL_TNOW","Time devoted to leisure and personal care","L","Value","WMN","Women","HOUR","Hours","0","Units",,,14.2,,
"EU","United Kingdom","WL_TNOW","Time devoted to leisure and personal care","L","Value","WMN","Women","HOUR","Hours","0","Units",,,14.86,,
"NA","United States","WL_TNOW","Time devoted to leisure and personal care","L","Value","WMN","Women","HOUR","Hours","0","Units",,,14.4,,
